0.7372,0.8452,0.6652,0.9704,0.9016,0.6496,0.7216,1.1708,1.1088,1.1608,1.07,0.7344,1.2832,1.3984,1.4616,0.9016,1.024,0.992,1.2988,1.3636,0.9344,1.456,1.7512,1.3032,1.3392,1.5352,1.0368,0.6464,1.0916,1.2672,1.0628,0.9964,0.7792,1.0612,1.1852,1.8604,1.3912,0.7012,1.2844,1.6676,1.348,1.5136,1.3492,1.2096,1.162,1.4012,1.276,1.1288,0.9376,1.4572,1.1492,1.4572,1.4128,1.2268,1.2644,1.394,1.2168,1.3004,1.0712,1.0772,0.9776,1.1692,1.3808,1.3664,0.92,1.0036,0.7112,1.1044,0.9416,1.224,1.08,1.0036,1.1692,0.9128,0.7964,1.2068,1.0772,1.0052,1.1188,1.0496,0.9376,0.874,0.8872,1.0672,0.8912,1.1132,1.06,0.8524,0.972,1.1924,1.394,1.1648,1.224,1.2168,1.4256,1.3608,1.2672,1.0756,1.3176,0.9172,1.1016,1.2328
0.7172,0.8552,0.5816,1.0152,0.8712,0.7272,0.7128,1.1836,1.0816,1.172,0.9836,0.7504,1.2932,1.3624,1.476,0.8656,1.0384,1.024,1.3148,1.3852,0.9376,1.3796,1.7496,1.3664,1.3088,1.5392,0.962,0.694,1.0784,1.276,1.0096,1.054,0.8812,1.1288,1.1936,1.8016,1.42,0.6508,1.2656,1.5264,1.28,1.3824,1.2124,1.0844,1.2356,1.4644,1.3348,1.2096,0.926,1.4312,1.1664,1.3924,1.4632,1.3824,1.4056,1.3996,1.43,1.4904,1.2572,1.1276,1.0944,1.152,1.378,1.3708,0.9216,0.972,0.7272,1.1348,0.9736,1.1896,1.0728,1.0396,1.168,0.8928,0.9648,1.3232,1.2256,1.06,1.1448,1.08,0.946,0.8728,0.8684,1.0024,0.9016,1.0612,1.0988,0.9088,1.0312,1.1708,1.358,1.1288,1.1448,1.1592,1.3088,1.316,1.2456,0.9676,1.0728,0.9088,0.998,1.1752
0.8008,0.8324,0.5328,1.024,0.8784,0.7316,0.746,1.2256,1.0612,1.1132,1.0008,0.7604,1.286,1.3376,1.4356,0.8524,1.0424,1.024,1.296,1.3968,0.9692,1.3952,1.7612,1.3852,1.312,1.5928,0.9448,0.6812,1.178,1.3924,1.0672,0.9664,0.7804,1.096,1.1144,1.7368,1.4372,0.6424,1.3636,1.5292,1.2584,1.358,1.2312,1.1016,1.2328,1.44,1.2556,1.2112,0.9072,1.5508,1.378,1.3996,1.3852,1.3104,1.3348,1.3436,1.4848,1.46,1.2096,1.1104,1.1216,1.198,1.456,1.4356,0.9952,1.0268,0.7688,1.1808,1.0124,1.2904,1.1504,1.0744,1.2832,0.9836,0.8856,1.2184,1.0772,1.0512,1.2312,1.1736,1.024,0.88,1.0268,1.2124,0.9056,1.0756,1.1044,0.9072,1.008,1.106,1.3004,1.0528,1.172,1.1276,1.2728,1.3264,1.2644,0.9848,1.0064,0.8424,0.9808,1.106
0.8552,0.8352,0.5776,1.0396,0.8812,0.6896,0.7576,1.2024,1.0816,1.1376,1.0152,0.7316,1.286,1.2944,1.3652,0.8064,1.1188,0.9216,1.198,1.3768,0.9404,1.3808,1.6444,1.3192,1.3088,1.5452,0.9632,0.6608,1.1648,1.3536,1.1044,0.9704,0.8264,1.1016,1.116,1.8,1.4632,0.7732,1.3968,1.6272,1.2716,1.3392,1.3824,1.106,1.1736,1.3624,1.368,1.1608,0.956,1.4704,1.2384,1.3592,1.4688,1.2744,1.322,1.2976,1.286,1.5164,1.1968,1.07,1.0384,1.126,1.6128,1.5624,1.1088,1.1708,0.9044,1.2944,1.1432,1.3592,1.2572,1.1996,1.3752,1.0512,0.992,1.2844,1.126,1.2412,1.368,1.3032,1.178,0.874,0.9664,1.1188,0.9044,1.0556,1.1432,0.9016,1.0208,1.1392,1.3192,1.0672,1.1824,1.1044,1.2556,1.3264,1.1968,1.0064,1.0324,0.9692,0.9848,1.0844
0.838,0.9028,0.5672,1.0124,0.8512,0.7128,0.7904,1.2096,1.064,1.1808,1.008,0.7072,1.2296,1.3076,1.424,0.8192,1.0368,0.9432,1.25,1.2584,0.9504,1.3736,1.5424,1.3408,1.3336,1.528,0.9432,0.7012,1.1896,1.4112,1.1304,0.9704,0.8552,1.1952,1.1908,1.7812,1.414,0.7084,1.3348,1.5868,1.1792,1.3724,1.25,1.0828,1.1592,1.3796,1.296,1.1232,0.946,1.4572,1.2932,1.3408,1.352,1.2428,1.296,1.2728,1.3088,1.4716,1.2656,1.0556,1.0412,1.1116,1.6732,1.5824,1.1392,1.2544,0.9476,1.2688,1.0928,1.3032,1.2052,1.1808,1.3176,0.998,0.8624,1.2544,1.1,1.0568,1.3176,1.2616,1.1564,0.88,0.8856,1.0584,0.8984,0.9808,1.1072,0.8512,1.028,1.1564,1.3248,1.0672,1.2124,1.1216,1.2816,1.2816,1.1304,0.9664,1.0312,0.9044,0.9532,1.1016
0.8296,0.9288,0.5156,0.9964,0.8192,0.6596,0.8236,1.2184,1.0928,1.1824,1.0656,0.6696,1.25,1.3004,1.4744,0.812,1.0208,0.9144,1.244,1.24,0.8984,1.4156,1.6228,1.3076,1.3336,1.45,0.91,0.704,1.2124,1.3016,1.1116,1.044,0.8552,1.1592,1.3304,1.9108,1.564,0.7876,1.496,1.656,1.2528,1.394,1.224,1.1188,1.1404,1.3924,1.3048,1.142,0.9476,1.4704,1.2224,1.348,1.306,1.2832,1.2644,1.2584,1.296,1.3896,1.1708,1.0556,1.0412,1.1104,1.5092,1.6084,1.1332,1.2256,0.988,1.3132,1.0744,1.3088,1.1896,1.1288,1.306,1.0096,0.8784,1.2268,1.0772,0.8696,1.2888,1.162,1.0684,0.9448,0.936,1.0684,0.9388,1.1376,1.2328,0.9144,1.0784,1.3032,1.3088,1.2356,1.1276,1.0972,1.2788,1.2484,1.096,0.972,1.0684,1.0196,0.9576,1.0772
0.7648,0.8784,0.54,0.9848,0.812,0.7084,0.7588,1.162,1.0756,1.1908,1.0052,0.6968,1.2544,1.332,1.4444,0.8108,1.0756,0.9028,1.2212,1.276,0.9044,1.4312,1.6588,1.3276,1.3048,1.4428,0.884,0.7128,1.1636,1.2788,0.9604,1.06,0.8956,1.1852,1.2196,1.8128,1.5568,0.7832,1.4128,1.6848,1.2832,1.3952,1.2296,1.1464,1.2224,1.4096,1.2628,1.142,0.962,1.4704,1.1864,1.3076,1.296,1.2772,1.3148,1.2816,1.2888,1.4084,1.162,1.1116,1.0396,1.106,1.4788,1.486,1.0468,1.1132,0.8264,1.3536,1.1664,1.3536,1.2844,1.1376,1.2772,0.9952,0.8524,1.2068,1.0412,0.8812,1.2716,1.1492,1.0352,0.9056,0.884,1.018,1.1188,1.3032,1.126,0.936,1.0484,1.3608,1.3392,1.0512,1.132,1.054,1.2832,1.28,1.1204,0.9704,1.0268,0.9792,0.9432,1.018
0.792,0.9272,0.5344,1.0352,0.8408,0.658,0.6652,1.2196,1.1248,1.1288,1.0612,0.6392,1.26,1.3464,1.4012,0.8164,1.018,0.926,1.2384,1.2944,0.9404,1.384,1.672,1.2944,1.3004,1.4516,0.8944,0.6796,1.1764,1.2556,1.0152,1.0872,0.8812,1.1824,1.2644,1.8028,1.486,0.8092,1.4256,1.6704,1.306,1.3364,1.1864,1.2328,1.2484,1.3808,1.2356,1.1404,0.9376,1.5264,1.1648,1.404,1.4372,1.2456,1.244,1.2008,1.2428,1.3292,1.0772,1.0916,1.0368,1.08,1.4788,1.5136,1.0612,1.126,0.848,1.2456,1.2284,1.4112,1.3004,1.2544,1.492,1.2068,0.8972,1.2328,1.0888,0.874,1.2772,1.1332,0.9288,0.8884,0.9116,1.034,0.9376,1.1432,1.1448,0.864,1.0024,1.2728,1.4816,1.2428,1.3032,1.1924,1.2832,1.2872,1.1188,0.9836,1.0096,0.8296,1.0168,0.9908
0.7864,0.956,0.5184,1.0916,0.9388,0.664,0.7864,1.2384,1.116,1.1304,1.0224,0.6912,1.25,1.2844,1.4284,0.7948,0.9704,0.9044,1.178,1.2744,0.874,1.424,1.6704,1.2728,1.3004,1.3952,0.89,0.6912,1.0784,1.224,0.9748,1.0268,0.8668,1.208,1.2484,1.8604,1.5076,0.8668,1.4816,1.6748,1.3232,1.3536,1.1908,1.0856,1.388,1.3968,1.2456,1.1016,0.9432,1.6272,1.1592,1.3204,1.2544,1.1608,1.178,1.1492,1.2944,1.3436,1.0772,1.0208,1.0224,1.0052,1.4732,1.4732,0.9892,1.0384,0.8236,1.2616,1.0988,1.276,1.172,1.25,1.3736,1.0888,0.8468,1.2512,1.0872,0.8192,1.27,1.168,0.8944,0.9992,0.8568,1.0124,0.9172,1.1852,1.1288,0.8164,1.0152,1.27,1.4372,1.2256,1.2988,1.2544,1.5884,1.5064,1.3736,1.0656,1.07,0.9388,1.2184,1.0496
0.756,0.9476,0.5112,1.106,0.9764,0.7732,0.7344,1.2656,1.2152,1.0656,1.054,0.8208,1.2212,1.3248,1.4184,0.7676,1.1492,0.9188,1.168,1.26,0.8956,1.3808,1.6444,1.2656,1.2932,1.3492,0.8552,0.6968,1.0584,1.1952,0.9604,1.0368,0.8352,1.2616,1.2544,1.8344,1.4488,0.8596,1.3552,1.6172,1.2888,1.3304,1.2052,1.034,1.3088,1.3608,1.2168,1.1044,0.9044,1.4804,1.1248,1.2904,1.2872,1.1664,1.1952,1.1824,1.2024,1.4356,1.1464,0.9128,0.9216,0.9808,1.4428,1.3752,0.9304,0.9504,0.6928,1.1908,0.9648,1.1708,1.0888,1.0612,1.2212,0.9188,0.7732,1.126,0.9432,0.7688,1.1548,1.1044,0.8352,0.9908,0.884,1.0368,0.9028,1.1116,1.1288,0.812,1.0584,1.1936,1.2944,1.0684,1.136,1.1088,1.424,1.3364,1.1392,1.0152,1.0252,0.926,1.1116,1.168
0.8524,0.9388,0.6624,1.0744,0.9344,0.8812,0.8552,1.3664,1.2124,1.2428,1.2268,0.7604,1.172,1.3248,1.4744,0.8336,1.1432,0.8872,1.188,1.2556,0.8768,1.4024,1.6316,1.2212,1.3464,1.2716,0.8336,0.6524,1.044,1.208,0.9836,1.0556,0.7432,1.1852,1.2744,1.82,1.4416,0.7904,1.5352,1.7468,1.27,1.3204,1.2096,1.054,1.2068,1.3592,1.2096,1.1204,1.0928,1.4488,1.152,1.2584,1.2556,1.1736,1.1864,1.1864,1.1936,1.3552,1.106,0.9548,0.9128,0.956,1.42,1.3392,0.9072,0.956,0.7172,1.1708,0.9704,1.1564,1.09,1.018,1.1692,0.9216,0.7676,1.116,0.9604,0.7504,1.126,1.0036,0.7832,1.0224,0.9404,0.9936,0.8756,1.0656,1.2052,0.8264,1.1072,1.1736,1.2904,1.064,1.1392,1.1664,1.306,1.2832,1.152,0.9864,1.0352,0.8352,0.9892,1.178
0.7616,0.874,0.6308,1.1548,0.8984,0.746,0.7976,1.322,1.208,1.1476,1.162,0.844,1.1476,1.3304,1.4644,0.8784,1.1276,1.0424,1.3768,1.4272,1.0124,1.502,1.7656,1.4256,1.3796,1.404,0.926,0.6796,1.0916,1.1764,0.9892,1.0456,0.7516,1.1576,1.162,1.7872,1.4688,0.7848,1.5768,1.8028,1.2512,1.3336,1.2008,1.0556,1.2152,1.3664,1.2584,1.136,1.0064,1.4472,1.1104,1.2456,1.2616,1.168,1.1852,1.1448,1.1836,1.27,1.0312,1.054,0.9416,0.9692,1.3996,1.3376,0.9044,0.9376,0.7184,1.1448,0.972,1.168,1.0828,1.0024,1.2008,0.8712,0.746,1.1304,0.9532,0.7388,1.1204,1.0168,0.792,0.962,0.998,1.08,0.8944,1.1088,1.0988,1.096,1.08,1.2184,1.3464,1.126,1.1332,1.064,1.3176,1.2728,1.178,0.9936,1.0512,0.8208,1.0024,1.096
0.7516,0.9172,0.5488,1.1592,0.9144,0.7472,0.8192,1.3148,1.3192,1.152,1.096,0.8192,1.2052,1.3564,1.4156,0.7964,1.1392,1.054,1.342,1.348,0.89,1.4948,1.8232,1.43,1.3868,1.3088,0.8856,0.6956,1.06,1.1808,0.946,0.9664,0.8136,1.1908,1.198,1.7252,1.4084,0.6984,1.3912,1.6472,1.296,1.3996,1.2024,1.0296,1.1924,1.3696,1.2512,1.1348,0.9908,1.5208,1.1576,1.3664,1.342,1.188,1.1404,1.1548,1.1648,1.2976,1.0196,1.0368,1.0152,1.0312,1.3952,1.3808,0.8956,0.9604,0.7084,1.1188,0.952,1.1764,1.08,0.9864,1.152,0.8624,0.7544,1.1188,0.9404,0.7444,1.08,1.0528,0.792,0.89,0.9648,1.1072,0.9144,1.2284,1.0728,0.9692,1.1636,1.2196,1.3968,1.1824,1.2008,1.08,1.3508,1.332,1.214,0.9648,1.0024,0.8756,1.0424,1.1376
0.7832,0.9604,0.52,1.1664,0.8696,0.7892,0.8336,1.2428,1.332,1.116,1.1304,0.808,1.1332,1.25,1.3968,0.7848,1.0728,0.9964,1.2628,1.3304,0.89,1.4096,1.8044,1.3996,1.4056,1.3752,0.9488,0.6812,1.0672,1.1492,0.9848,0.9808,0.808,1.26,1.152,1.6936,1.4112,0.7056,1.3364,1.5696,1.2844,1.4848,1.1664,1.106,1.1636,1.3552,1.214,1.1144,0.9664,1.496,1.1592,1.3132,1.2688,1.2284,1.204,1.1664,1.152,1.2788,1.06,1.0324,0.9648,1.0712,1.388,1.3304,0.8856,0.92,0.6984,1.1032,0.9576,1.1808,1.0672,0.992,1.1576,0.8684,0.7776,1.1144,0.9216,0.7648,1.0208,1.054,0.8252,1.024,0.9376,1.142,1.0008,1.2152,1.1936,1.0036,1.3192,1.244,1.4096,1.1952,1.1692,1.1824,1.4056,1.4312,1.2744,1.0756,1.1492,1.018,1.1548,1.1276
0.7832,0.8984,0.514,1.1116,0.884,0.7892,0.782,1.2168,1.2728,1.0672,1.064,0.7792,1.1332,1.3132,1.456,0.7588,1.0512,0.956,1.2716,1.3232,0.926,1.4616,1.81,1.3232,1.414,1.3276,0.9288,0.73,1.064,1.2168,0.9908,0.9736,0.7604,1.1792,1.142,1.7396,1.4672,0.6668,1.3664,1.558,1.27,1.3624,1.1072,1.0612,1.2456,1.3912,1.2584,1.096,0.9676,1.4804,1.2628,1.2412,1.2484,1.3564,1.3624,1.2656,1.2512,1.358,1.1216,0.9676,0.9664,1.0496,1.3796,1.332,0.916,0.916,0.7184,1.1332,0.9604,1.1648,1.034,1.0196,1.2024,0.8584,0.766,1.1188,0.9244,0.7504,0.946,1.0612,0.782,0.9016,0.8552,1.0728,0.9964,1.2672,1.26,0.9936,1.1104,1.208,1.4356,1.2096,1.2656,1.1908,1.4732,1.3552,1.2356,1.1276,1.1088,0.9864,1.1348,1.1792
0.8308,0.828,0.5228,1.0268,0.8656,0.7832,0.7028,1.2528,1.2312,1.0296,1.0456,0.7516,1.2328,1.2656,1.5192,0.802,0.9992,0.9416,1.2772,1.3724,0.91,1.4472,1.7452,1.312,1.3132,1.2008,0.9648,0.6596,1.1216,1.2572,1.034,0.9576,0.7516,1.2024,1.1392,1.6936,1.4416,0.668,1.3796,1.4848,1.502,1.2656,1.0628,0.9576,1.2052,1.4024,1.2428,1.106,0.9488,1.4904,1.1836,1.276,1.3076,1.3376,1.3376,1.2096,1.2788,1.3796,1.1504,1.0888,1.0728,1.1464,1.4876,1.4776,1.0124,0.9992,0.8048,1.1896,1.034,1.234,1.1204,0.9892,1.2356,0.864,0.7904,1.1204,1.0064,0.7576,0.9504,1.0612,0.766,0.8696,0.8368,1.0468,0.992,1.1836,1.26,0.9576,1.06,1.1636,1.3364,1.168,1.2328,1.1392,1.4444,1.3624,1.1864,1.1132,1.1896,0.9188,1.0772,1.178
