-53.73008528,-45.15651241,-40.19693284,-36.58153484,-33.95150118,-31.39781524,-29.63768377,-27.87372574,-26.53065777,-25.37423075,-24.24706168,-23.17813082,-22.20239805,-21.22253959,-20.32338414,-19.50761208,-18.7688465,-18.07785619,-17.45168076,-16.80194324,-16.10757029,-15.59162481,-14.96726879,-14.36671547,-13.84489724,-13.2598848,-12.69231236,-12.212716,-11.72054823,-11.27240796,-10.75414807,-10.18175354,-9.752058703,-9.227513197,-8.731893796,-8.27542185,-7.853192327,-7.3590162,-6.887324481,-6.455084696,-6.031379879,-5.648371413,-5.271092634,-4.906795181,-4.493244701,-4.11526143,-3.705153761,-3.336284683,-2.931419362,-2.463122037,-2.104505374,-1.693125184,-1.214857425,-0.731963329,-0.299118507,0.240966115,0.804193918,1.281913307,1.780304741,2.234183662,2.7186209,3.279839613,3.793137485,4.427165588,5.035723333,5.651303067,6.272908408,6.918292412,7.551920364,8.218106179,8.887555499,9.48740562,10.19468032,10.92238692,11.62437871,12.43979059,13.24310944,14.1799932,14.97131901,15.95053937,17.13986521,18.22335051,19.4423614,20.76306849,21.8794445,23.09804059,24.4559178,25.80804801,27.31383606,28.95561439,30.79269158,33.12565365,35.45073395,38.07429548,41.18791743,44.74791502,49.33897553,55.18563663,66.44005981
-55.92155005,-46.92661434,-41.71067575,-37.93589528,-35.18421614,-32.51665199,-30.66443405,-28.84595022,-27.45815123,-26.24758342,-25.0730053,-23.96739077,-22.95939596,-21.94324227,-21.01328383,-20.15757127,-19.38866056,-18.6665207,-18.01140435,-17.33651854,-16.61774503,-16.07501423,-15.43128606,-14.81077706,-14.26938844,-13.6664424,-13.08049729,-12.59217169,-12.07570178,-11.60526797,-11.07130563,-10.48347556,-10.03296575,-9.493085724,-8.981820199,-8.510328846,-8.070658305,-7.558325826,-7.074030065,-6.623598676,-6.18263598,-5.783808781,-5.386468967,-5.00823472,-4.574995043,-4.176022937,-3.752207027,-3.366795976,-2.949488696,-2.471753175,-2.096765041,-1.670467979,-1.182958269,-0.687826371,-0.237201609,0.312580882,0.887757923,1.389230375,1.900592854,2.37406823,2.874519704,3.450189636,3.981203069,4.634771256,5.25746059,5.888028441,6.525659055,7.190239574,7.847502432,8.541077959,9.227025172,9.853438919,10.57678759,11.32713139,12.05293255,12.88699739,13.71609407,14.68551236,15.50783311,16.50797541,17.71125483,18.82485262,20.08233046,21.43834863,22.5916593,23.8390891,25.23104388,26.6177721,28.16995631,29.84864727,31.73128905,34.10550782,36.49669783,39.1963832,42.38504858,46.01527287,50.70627816,56.68678013,68.17550497
-58.05771698,-48.65210804,-43.18668739,-39.2567726,-36.38655708,-33.60828887,-31.66626379,-29.79460687,-28.36308464,-27.09966202,-25.87875194,-24.73734859,-23.6979322,-22.64641511,-21.68649967,-20.79190082,-19.99362487,-19.24108509,-18.55777227,-17.85837009,-17.11583457,-16.54693145,-15.88431759,-15.24435837,-14.68390539,-14.06350953,-13.45966434,-12.96275465,-12.4226079,-11.93041887,-11.381175,-10.77832128,-10.30750933,-9.752700668,-9.226172912,-8.740019173,-8.283310566,-7.753299563,-7.256715812,-6.788549473,-6.330733453,-5.916450082,-5.499513035,-5.107646781,-4.655221765,-4.235745489,-3.798519186,-3.396914515,-2.967445453,-2.480468971,-2.089432371,-1.648554649,-1.151938755,-0.644844732,-0.176867925,0.382422208,0.969231934,1.49392764,2.018005472,2.510671275,3.026810124,3.616620759,4.164905274,4.837535115,5.474053738,6.119303668,6.772631225,7.45597563,8.13636588,8.856633074,9.558736893,10.21108085,10.95015765,11.72266646,12.47176077,13.32409236,14.17840885,15.17958805,16.03225778,17.05288588,18.26981444,19.41275418,20.70768128,22.09805237,23.28746761,24.56311341,25.98823481,27.40873917,29.00629855,30.72110071,32.64828018,35.0626648,37.51842439,40.29222536,43.55390065,47.25290859,52.04145241,58.15224847,69.86750741
-60.13858608,-50.33299352,-44.62496775,-40.54416681,-37.55852402,-34.67272587,-32.64317298,-30.71969568,-29.24545802,-27.93046658,-26.66430162,-25.48800429,-24.41800678,-23.33205813,-22.34303167,-21.41060074,-20.58373945,-19.80154936,-19.09078453,-18.3674979,-17.60183891,-17.00737646,-16.32636338,-15.66745939,-15.08844809,-14.45108617,-13.82981352,-13.32446486,-12.76126659,-12.24786065,-11.68375616,-11.0662907,-10.57568943,-10.00635803,-9.464951933,-8.964492831,-8.49114911,-7.94393741,-7.435381723,-6.949937085,-6.475672298,-6.046295315,-5.610224838,-5.205031364,-4.733924864,-4.294429086,-3.844090238,-3.4266403,-2.985289632,-2.489269426,-2.082507364,-1.627385194,-1.121798884,-0.603018414,-0.118117455,0.450490095,1.04861595,1.596005101,2.132542593,2.643992795,3.175492159,3.779132983,4.344244101,5.035457166,5.685502778,6.345128747,7.013824917,7.715500578,8.418510708,9.164771525,9.882690661,10.56033141,11.31479052,12.10899214,12.88086339,13.75107551,14.63005378,15.66222025,16.54459304,17.58527079,18.81554405,19.98705521,21.31841385,22.74217971,23.96686941,25.27011352,26.7274906,28.18094923,29.82286276,31.57297469,33.54366499,35.99712458,38.51591363,41.36182197,44.69447363,48.4608222,53.34449827,59.58204165,71.51606712
-62.16415734,-51.96927078,-46.02551684,-41.79807791,-38.70011694,-35.70996301,-33.59516164,-31.62121666,-30.10527134,-28.73999709,-27.42965432,-26.21935787,-25.11961969,-24.00017131,-22.98287984,-22.01367102,-21.15900428,-20.3479135,-19.61044112,-18.86390196,-18.07575804,-17.45634926,-16.75742343,-16.08008014,-15.48301654,-14.82917234,-14.19094482,-13.67730232,-13.09167785,-12.55759332,-11.97904913,-11.34738382,-10.83750606,-10.25405781,-9.698157263,-9.183749819,-8.694173936,-8.130239369,-7.610027797,-7.107761513,-6.617452515,-6.173344481,-5.718604378,-5.30038847,-4.811104342,-4.352073727,-3.888920183,-3.455973331,-3.003021234,-2.49815454,-2.075990019,-1.606959613,-1.092538656,-0.562347417,-0.060950199,0.516784541,1.125909972,1.695462758,2.244204218,2.77403279,3.320565808,3.937726306,4.51921955,5.228537408,5.891807708,6.565503678,7.249240133,7.96881442,8.693936916,9.465493311,10.19888648,10.9011906,11.67068619,12.48610843,13.28024039,14.16794684,15.07102886,16.13340897,17.04483888,18.10513012,19.34844366,20.54775569,21.91452818,23.37073065,24.62986473,25.96008943,27.44881125,28.93440228,30.61964895,32.40426923,34.41744348,36.90888718,39.48916555,42.40517302,45.80676753,49.63901368,54.61541574,60.97615966,73.12118411
-64.13443077,-53.56093981,-47.38833465,-43.0185059,-39.81133585,-36.72000028,-34.52222975,-32.4991698,-30.94252463,-29.52825354,-28.17481004,-26.93140932,-25.80277093,-24.65075466,-23.60604416,-22.60111166,-21.71941938,-20.88017753,-20.11674204,-19.34758228,-18.53759198,-17.89384986,-17.17749774,-16.48222061,-15.86761074,-15.19776804,-14.54305825,-14.02126704,-13.41384168,-12.85961687,-12.2670539,-11.62160065,-11.09295922,-10.49580001,-9.925788901,-9.397790139,-8.892385045,-8.312205438,-7.780654036,-7.262022757,-6.756074104,-6.29759758,-5.824651653,-5.393718098,-4.886760199,-4.408679413,-3.933009021,-3.484913608,-3.020640258,-2.507124313,-2.069880337,-1.587277907,-1.06415807,-0.52283174,-0.005366158,0.581305548,1.201114,1.792300612,2.352990348,2.900791262,3.462031073,4.09240073,4.68983162,5.416775842,6.092968529,6.780428462,7.478876872,8.215917156,8.962644504,9.758798433,10.50732434,11.23365842,12.01784465,12.85401532,13.66989178,14.57470634,15.5013341,16.59315421,17.5329953,18.61246389,19.86851326,21.09485562,22.49602427,23.9837052,25.27645354,26.63304113,28.15219677,29.66909832,31.39665712,33.21498432,35.26961563,37.79795257,40.43818014,43.4222785,46.89078234,50.78748305,55.85420482,62.33460251,74.68285837
-66.04940636,-55.10800063,-48.71342119,-44.20545078,-40.89218074,-37.70283767,-35.42437732,-33.3535551,-31.75721786,-30.29523594,-28.89976879,-27.62415865,-26.46746051,-25.28380818,-24.21252464,-23.17292266,-22.26498475,-21.39834144,-20.60968729,-19.81853885,-18.98734071,-18.31987825,-17.58658631,-16.87388079,-16.2422307,-15.55687325,-14.8861538,-14.35635902,-13.72775809,-13.15393131,-12.54777048,-11.88894118,-11.34204891,-10.73158462,-10.14784685,-9.606613789,-9.085782437,-8.489835618,-7.947260437,-7.412720817,-6.891537065,-6.419054611,-5.928366664,-5.485020249,-4.960892434,-4.464246144,-3.976356752,-3.513461132,-3.038146705,-2.516178744,-2.064178318,-1.568340076,-1.036657127,-0.484471383,0.048634669,0.644053114,1.274228033,1.886518662,2.458900982,3.02426821,3.599887953,4.243156254,4.856080312,5.600172468,6.288985241,6.989903099,7.702735133,8.456808784,9.224633472,10.04468689,10.80800425,11.55773486,12.35626592,13.21271282,14.04981756,14.97135402,15.92096948,17.04145597,18.00906229,19.10727209,20.37575285,21.62835501,23.0629021,24.58110334,25.90663585,27.28896863,28.83764714,30.38503735,32.15388726,34.00511997,36.10018145,38.66432078,41.36295742,44.41313843,47.94651807,51.9062303,57.06086551,63.6573702,76.20108991
-67.90908411,-56.61045321,-50.00077645,-45.35891255,-41.94265163,-38.6584752,-36.30160435,-34.18437257,-32.54935106,-31.04094428,-29.60453057,-28.29760585,-27.11368842,-25.89933187,-24.80232128,-23.72910403,-22.79570037,-21.90240523,-21.08927688,-20.27677168,-19.42500424,-18.73443444,-17.98468915,-17.2550607,-16.6068764,-15.90648799,-15.22023147,-14.68257825,-14.03342706,-13.44053663,-12.82119886,-12.14940541,-11.58477512,-10.96141165,-10.36433111,-9.81022077,-9.274366112,-8.66312991,-8.109847003,-7.559855693,-7.023841397,-6.537715574,-6.02974941,-5.574294922,-5.033501047,-4.518773919,-4.018963375,-3.541615901,-3.055540574,-2.525317835,-2.058883962,-1.550146119,-1.010035826,-0.447266346,0.101052282,0.705027241,1.345252072,1.978116909,2.56193612,3.144463634,3.734136449,4.389992878,5.017965626,5.778727285,6.479857844,7.193927588,7.920814917,8.691489306,9.47990382,10.32315868,11.10092621,11.87341994,12.68594999,13.56220092,14.42001772,15.35788987,16.32993502,17.47831425,18.47303987,19.58955471,20.87016245,22.14825386,23.6151617,25.16292509,26.52041167,27.92787194,29.50516237,31.08221937,32.89133938,34.77467616,36.90914095,39.50799179,42.26349738,45.37775281,48.97397472,52.99525543,58.23539781,64.94446273,77.67587872
-69.71346403,-58.06829758,-51.25040044,-46.47889122,-42.9627485,-39.58691286,-37.15391084,-34.9916222,-33.3189242,-31.76537858,-30.28909538,-28.95175093,-27.74145466,-26.49732573,-25.37543408,-24.26965576,-23.31156626,-22.3923689,-21.55551081,-20.72228076,-19.85058257,-19.13751841,-18.37180624,-17.62576032,-16.96154786,-16.24661225,-15.54529126,-14.99992474,-14.33084861,-13.71943283,-13.08733904,-12.40299334,-11.82113786,-11.1852811,-10.57524167,-10.00861108,-9.458136069,-8.832088312,-8.268413732,-7.703427385,-7.152987102,-6.65358047,-6.128799892,-5.661542117,-5.104586039,-4.572262739,-4.060828892,-3.569377916,-3.072821866,-2.534541584,-2.053997269,-1.532696037,-0.984294168,-0.41121663,0.151886681,0.764227927,1.414186116,2.067095352,2.662095762,3.261377533,3.864776559,4.532910602,5.175487561,5.952440294,6.665586338,7.392501929,8.133116225,8.919958722,9.728455547,10.59421381,11.38609022,12.18071365,13.00689686,13.90247962,14.78049227,15.7343139,16.7282307,17.90372904,18.92492803,20.05931177,21.35174204,22.65455217,24.15280304,25.72917043,27.11778099,28.54975104,30.15474246,31.76064438,33.60901348,35.52365291,37.69649412,40.3289656,43.13980002,46.31612162,49.97315228,54.05455845,59.37780172,66.19588009,79.10722481
-71.46254612,-59.48153372,-52.46229316,-47.56538677,-43.95247136,-40.48815064,-37.98129678,-35.775304,-34.06593731,-32.46853882,-30.95346321,-29.58659389,-28.35075924,-27.07778976,-25.93186304,-24.79457785,-23.81258241,-22.86823244,-22.00838906,-21.1550661,-20.2640757,-19.52913019,-18.7479376,-17.98597967,-17.30624507,-16.57724604,-15.86133318,-15.30839848,-14.62002273,-13.99061992,-13.34619102,-12.64970497,-12.05113712,-11.40319297,-10.78057855,-10.20178472,-9.63709231,-8.996710825,-8.422960625,-7.843435892,-7.278974179,-6.766649299,-6.225518109,-5.746761834,-5.174147409,-4.624712604,-4.101953301,-3.596747177,-3.08999058,-2.543849993,-2.049518238,-1.51598983,-0.959432153,-0.376322234,0.201137866,0.821655174,1.481030167,2.153453991,2.759379908,3.375009909,3.991808284,4.671909427,5.328646118,6.121311495,6.846170723,7.585626123,8.339639055,9.14221703,9.970288654,10.85785227,11.66349628,12.47961599,13.31910653,14.23354893,15.13124121,16.1006261,17.11585654,18.31770035,19.36472677,20.51654326,21.82049162,23.14724992,24.67582615,26.27983938,27.69874381,29.15460594,30.7863874,32.42031238,34.30690956,36.25205021,38.46224096,41.12724222,43.99186534,47.22824487,50.94405076,55.08413934,60.48807725,67.41162229,80.49512817
-73.15633037,-60.85016164,-53.6364546,-48.61839921,-44.91182021,-41.36218856,-38.78376219,-36.53541796,-34.79039036,-33.15042501,-31.59763407,-30.20213472,-28.94160216,-27.64072395,-26.47160816,-25.30387031,-24.29874882,-23.32999587,-22.44791165,-21.57512769,-20.66548363,-19.90926975,-19.11308322,-18.33571874,-17.64096803,-16.89838934,-16.16835723,-15.60799948,-14.90094941,-14.25409789,-13.59775481,-12.8895403,-12.27477291,-11.61514725,-10.98034173,-10.3897417,-9.811234833,-9.156997449,-8.573487681,-7.979881216,-7.401802628,-6.87692206,-6.319904063,-5.829954074,-5.242185158,-4.676123514,-4.142336604,-3.623723684,-3.107046717,-2.55324306,-2.04544687,-1.500027498,-0.935449779,-0.342583158,0.248805836,0.877308981,1.545784223,2.237192827,2.853788558,3.485360761,4.115231625,4.806989352,5.477441297,6.285340887,7.021610999,7.773300169,8.540383408,9.358264232,10.20540314,11.11407407,11.93314438,12.77012696,13.622579,14.55540885,15.47226454,16.45682648,17.49281253,18.72022818,19.79243609,20.96124918,22.2764112,23.62634714,25.184231,26.81493193,28.26330014,29.74243664,31.40009721,33.06122336,34.98502761,36.95986807,39.20638147,41.90282165,44.81969334,48.11412257,51.88667015,56.08399812,61.56622438,68.59168933,81.83958881
