6.612503
6.641137
6.614861
6.376846
6.1545
5.997648
6.105691
5.967669
5.985448
5.739961
5.817038
5.5278
5.592596
5.885205
6.186562
5.658074
5.626069
5.879618
6.412329
6.434762
6.63483
6.913167
6.978509
6.31814
6.480069
6.784557
7.019725
6.865074
7.167674
7.329492
7.587495
7.533348
6.852417
7.061415
7.929555
7.535685
6.553038
4.963475
4.589745
3.868064
3.284257
3.062683
2.923106
2.070361
1.985343
2.005507
2.658828
1.160732
1.37437
2.019236
2.761923
2.560455
2.266193
1.846112
3.367388
2.244359
2.125786
2.186858
2.08411
1.727172
1.229144
1.446047
1.903899
1.622083
1.483259
1.992131
1.934651
1.736331
2.466706
2.864733
3.041984
2.58751
3.020784
3.275641
3.699136
3.595771
4.121745
4.391808
4.186336
3.78487
4.179591
4.503375
4.561882
4.30825
4.782601
5.061463
5.398329
5.184598
5.950388
6.41425
6.35545
6.634686
7.224209
7.464285
7.083129
7.172357
