3.9166
3.8837
3.8591
3.8486
3.8578
3.8391
3.8297
3.825
3.8275
3.8359
3.8549
3.8673
3.8949
3.9317
3.9761
4.0131
4.0886
4.154
4.2297
4.2961
4.3798
4.4778
4.5749
4.658
4.7431
4.8218
4.8933
4.9325
4.9801
4.9723
4.932
4.8406
4.7207
4.5403
4.3225
4.0344
3.7596
3.4345
3.1103
2.7414
2.4069
2.143
1.9212
1.6834
1.6707
1.5674
1.4866
1.3796
1.3691
1.343
1.3189
1.2825
1.2805
1.2924
1.3553
1.3975
1.1168
1.1498
1.1911
1.2247
1.2462
1.3235
1.4187
1.493
1.6081
1.7414
1.8919
2.0056
2.2245
2.3996
2.5813
2.714
3.049
3.18
3.3035
3.3905
3.5672
3.6367
3.7259
3.7881
3.8794
3.9379
4.0106
4.0802
4.1744
4.2673
4.3728
4.4525
4.533
4.6202
4.7174
4.8411
4.8499
4.9554
5.0653
5.1924
