-0.0329,-0.071602
-0.0329,-0.071602
-0.0329,-0.071602
-0.0329,-0.071602
-0.012746,-0.10953
-0.012746,-0.10953
-0.012746,-0.10953
-0.012746,-0.10953
-0.040113,-0.022886
-0.040113,-0.022886
-0.040113,-0.022886
-0.040113,-0.022886
0.080649,-0.12529
0.080649,-0.12529
0.080649,-0.12529
0.080649,-0.12529
-0.068799,0.0065486
-0.068799,0.0065486
-0.068799,0.0065486
-0.068799,0.0065486
-0.14643,0.049081
-0.14643,0.049081
-0.14643,0.049081
-0.14643,0.049081
0.055497,-0.022582
0.055497,-0.022582
0.055497,-0.022582
0.055497,-0.022582
-0.20595,-0.07678
-0.20595,-0.07678
-0.20595,-0.07678
-0.20595,-0.07678
-0.08632,-0.17438
-0.08632,-0.17438
-0.08632,-0.17438
-0.08632,-0.17438
-0.056647,-0.12177
-0.056647,-0.12177
-0.056647,-0.12177
-0.056647,-0.12177
0.076291,0.019885
0.076291,0.019885
0.076291,0.019885
0.076291,0.019885
0.24115,0.089517
0.24115,0.089517
0.24115,0.089517
0.24115,0.089517
0.36647,0.30779
0.36647,0.30779
0.36647,0.30779
0.36647,0.30779
0.064709,0.27132
0.064709,0.27132
0.064709,0.27132
0.064709,0.27132
0.15259,0.41135
0.15259,0.41135
0.15259,0.41135
0.15259,0.41135
-0.040687,0.23714
-0.040687,0.23714
-0.040687,0.23714
-0.040687,0.23714
0.062551,0.020515
0.062551,0.020515
0.062551,0.020515
0.062551,0.020515
0.056961,-0.16102
0.056961,-0.16102
0.056961,-0.16102
0.056961,-0.16102
0.031843,0.020147
0.031843,0.020147
0.031843,0.020147
0.031843,0.020147
-0.06673,0.14002
-0.06673,0.14002
-0.06673,0.14002
-0.06673,0.14002
0.076702,0.01159
0.076702,0.01159
0.076702,0.01159
0.076702,0.01159
-0.088637,-0.12237
-0.088637,-0.12237
-0.088637,-0.12237
-0.088637,-0.12237
-0.12344,0.039811
-0.12344,0.039811
-0.12344,0.039811
-0.12344,0.039811
-0.31368,-0.64619
-0.31368,-0.64619
-0.31368,-0.64619
-0.31368,-0.64619
