6.074408,5.830915,6.480558
5.963729,5.633228,6.293639
5.833196,5.465232,6.406488
5.876449,5.592551,6.341853
5.829109,5.426023,6.138322
5.709095,5.338491,6.225683
5.592809,5.079041,6.058026
5.645359,4.888205,6.237465
5.686539,4.868808,6.400066
5.601962,4.874422,6.308639
5.516391,4.986175,6.124971
5.578621,5.01571,6.436191
5.687039,5.077736,6.352886
5.6624,4.723778,6.483817
5.6524,4.902964,6.099852
5.620966,4.840668,6.074936
5.748438,5.063658,6.407906
5.747865,4.885445,6.399667
5.792792,5.299241,6.858127
5.95769,5.227932,6.471357
6.139406,5.649696,6.49177
6.188336,5.798418,6.648244
6.13762,5.785608,6.574952
6.14609,5.575525,6.747884
6.264639,5.832697,6.742532
6.302246,6.010681,6.689187
6.244497,5.967153,6.481517
6.301453,6.024858,6.548506
6.359965,6.139303,6.650892
6.220594,5.920855,6.989308
6.094273,5.632137,6.639446
6.158366,5.956029,6.603715
6.07229,5.83843,6.317567
5.88021,5.576274,6.509618
5.819414,5.354017,6.368327
5.791491,5.143936,6.467926
5.306847,4.268145,6.766996
4.540116,3.18091,7.210358
4.10109,2.26593,9.289607
3.887176,2.409728,8.356423
3.353494,2.199229,6.369534
2.812943,1.635907,4.753829
2.510644,1.050938,4.253523
2.262189,0.861426,4.043919
1.97428,0.654467,3.662049
1.56031,0.422742,3.210566
1.487794,0.625378,2.766853
1.268665,0.621774,2.783163
1.109054,0.47136,2.5752
1.03,0.41818,2.205992
1.027423,0.512691,2.415411
1.117114,0.596501,2.842775
0.972732,0.45235,1.980719
0.75255,0.268374,1.74471
0.863919,0.456771,1.653549
0.879722,0.452187,1.488008
0.750446,0.361293,1.146406
0.671739,0.212728,1.2991
0.635829,0.212412,1.177572
0.687232,0.265879,1.25653
0.609907,0.17397,0.975682
0.632288,0.273738,0.898161
0.737407,0.469791,1.010678
0.79025,0.398347,1.212078
0.850187,0.50597,1.787479
1.128715,0.698261,1.706128
1.426065,0.866836,2.888023
1.667854,1.101512,2.376714
2.243241,1.547737,3.287025
2.684656,1.781382,3.641399
3.079784,2.298836,4.051815
3.06305,2.222871,3.769111
3.316494,2.600918,4.097342
3.53242,3.026168,4.207397
3.803075,3.308754,4.51199
3.747538,3.389073,4.171746
3.928885,3.574639,4.30328
4.021283,3.76416,4.384984
4.085119,3.841888,4.571195
3.93622,3.758587,4.298481
4.082823,3.929206,4.431839
4.196349,3.703983,4.401233
4.338665,3.786803,4.661676
4.27035,3.794582,4.512462
4.531743,3.985393,4.758895
4.77428,4.304077,5.126657
5.078188,4.664515,5.585136
5.105549,4.633288,5.480051
5.590515,5.34762,5.927705
5.879262,5.528421,6.226818
6.15176,5.663909,6.595259
6.477349,6.182277,6.701434
7.131823,6.823908,7.599801
7.332206,6.947983,7.851159
7.332708,6.697967,7.950341
7.442155,6.52055,7.952949
