6.446171,3.782743,8.34512
6.181385,3.782743,8.34512
5.837646,3.782743,8.34512
5.790524,3.782743,8.34512
5.519766,3.216611,7.130136
5.223485,3.216611,7.130136
4.981741,3.216611,7.130136
4.968502,3.216611,7.130136
4.977907,3.021732,6.502512
4.796726,3.021732,6.502512
4.627747,3.021732,6.502512
4.646107,3.021732,6.502512
4.818274,3.070441,6.478704
4.797992,3.070441,6.478704
4.856776,3.070441,6.478704
4.625249,3.070441,6.478704
4.78938,3.014384,6.926867
4.791612,3.014384,6.926867
4.996267,3.014384,6.926867
5.305244,3.014384,6.926867
5.605384,3.855163,7.35306
5.672973,3.855163,7.35306
5.63301,3.855163,7.35306
5.505079,3.855163,7.35306
5.642221,3.767758,7.681195
5.720024,3.767758,7.681195
5.730384,3.767758,7.681195
5.805278,3.767758,7.681195
5.909957,2.94108,8.475084
5.693453,2.94108,8.475084
5.638399,2.94108,8.475084
5.590518,2.94108,8.475084
5.356108,1.778002,8.874905
5.144409,1.778002,8.874905
5.363678,1.778002,8.874905
5.44162,1.778002,8.874905
4.967938,0,9.685359
3.787179,0,9.685359
3.305782,0,9.685359
3.439349,0,9.685359
2.897003,0,6.197356
2.320845,0,6.197356
2.073967,0,6.197356
2.092996,0,6.197356
1.949897,0,5.065069
1.432188,0,5.065069
1.69227,0,5.065069
1.211284,0,5.065069
1.169545,0,5.279709
1.266247,0,5.279709
1.60979,0,5.279709
1.984015,0,5.279709
1.825592,0,6.2609
1.18119,0,6.2609
2.114903,0,6.2609
1.942474,0,6.2609
1.574977,0,5.156805
1.349118,0,5.156805
1.230501,0,5.156805
1.281935,0,5.156805
0.894818,0,2.883101
0.856627,0,2.883101
0.914316,0,2.883101
0.883931,0,2.883101
0.772248,0,2.882199
0.960525,0,2.882199
1.02828,0,2.882199
1.341596,0,2.882199
2.066322,0.75035,4.212401
2.465772,0.75035,4.212401
2.712579,0.75035,4.212401
2.680828,0.75035,4.212401
2.911156,1.540682,4.923994
3.094214,1.540682,4.923994
3.4065,1.540682,4.923994
3.517482,1.540682,4.923994
3.731058,2.175575,5.010564
3.730871,2.175575,5.010564
3.540218,2.175575,5.010564
3.370129,2.175575,5.010564
3.421181,2.280877,4.713908
3.497502,2.280877,4.713908
3.571164,2.280877,4.713908
3.499724,2.280877,4.713908
3.682762,2.425994,5.559336
3.889533,2.425994,5.559336
4.24485,2.425994,5.559336
4.153513,2.425994,5.559336
4.732769,3.055304,7.355748
5.082343,3.055304,7.355748
5.37492,3.055304,7.355748
5.632072,3.055304,7.355748
6.329259,4.335302,8.530066
6.574143,4.335302,8.530066
6.519278,4.335302,8.530066
6.308058,4.335302,8.530066
