0.019378,0.024827
0.019378,0.024827
0.019378,0.024827
0.019378,0.024827
0.034436,0.078239
0.034436,0.078239
0.034436,0.078239
0.034436,0.078239
0.022854,0.028171
0.022854,0.028171
0.022854,0.028171
0.022854,0.028171
0.018544,0.035924
0.018544,0.035924
0.018544,0.035924
0.018544,0.035924
0.047115,0.034758
0.047115,0.034758
0.047115,0.034758
0.047115,0.034758
0.035885,0.084612
0.035885,0.084612
0.035885,0.084612
0.035885,0.084612
0.02906,0.042426
0.02906,0.042426
0.02906,0.042426
0.02906,0.042426
0.064557,0.012552
0.064557,0.012552
0.064557,0.012552
0.064557,0.012552
0.014747,0.036529
0.014747,0.036529
0.014747,0.036529
0.014747,0.036529
-0.021911,-0.064056
-0.021911,-0.064056
-0.021911,-0.064056
-0.021911,-0.064056
-0.15722,-0.073476
-0.15722,-0.073476
-0.15722,-0.073476
-0.15722,-0.073476
-0.11062,-0.077539
-0.11062,-0.077539
-0.11062,-0.077539
-0.11062,-0.077539
-0.012235,-0.12005
-0.012235,-0.12005
-0.012235,-0.12005
-0.012235,-0.12005
-0.11776,-0.1172
-0.11776,-0.1172
-0.11776,-0.1172
-0.11776,-0.1172
-0.098715,-0.13688
-0.098715,-0.13688
-0.098715,-0.13688
-0.098715,-0.13688
-0.070763,-0.099349
-0.070763,-0.099349
-0.070763,-0.099349
-0.070763,-0.099349
0.016733,-0.098108
0.016733,-0.098108
0.016733,-0.098108
0.016733,-0.098108
0.0073424,0.034781
0.0073424,0.034781
0.0073424,0.034781
0.0073424,0.034781
-0.00017526,0.03969
-0.00017526,0.03969
-0.00017526,0.03969
-0.00017526,0.03969
0.018242,0.073838
0.018242,0.073838
0.018242,0.073838
0.018242,0.073838
0.054222,0.009535
0.054222,0.009535
0.054222,0.009535
0.054222,0.009535
0.04888,0.036414
0.04888,0.036414
0.04888,0.036414
0.04888,0.036414
0.045493,0.067505
0.045493,0.067505
0.045493,0.067505
0.045493,0.067505
0.036918,0.047434
0.036918,0.047434
0.036918,0.047434
0.036918,0.047434
