50,50
50.323,50.31
50.646,50.621
50.969,50.931
51.292,51.241
51.866,52.219
52.44,53.197
53.014,54.175
53.588,55.153
53.969,55.505
54.349,55.858
54.73,56.21
55.111,56.562
55.42,57.011
55.729,57.46
56.038,57.909
56.348,58.358
57.133,58.792
57.918,59.227
58.703,59.661
59.489,60.096
60.087,61.154
60.685,62.211
61.283,63.269
61.881,64.327
62.365,64.857
62.85,65.387
63.334,65.917
63.818,66.448
64.894,66.605
65.97,66.762
67.046,66.919
68.122,67.075
68.368,67.532
68.614,67.989
68.859,68.445
69.105,68.902
68.74,68.101
68.375,67.301
68.01,66.5
67.645,65.699
65.024,64.781
62.404,63.862
59.783,62.944
57.163,62.025
55.319,61.056
53.476,60.087
51.632,59.118
49.788,58.148
49.584,56.648
49.38,55.147
49.177,53.647
48.973,52.146
47.01,50.681
45.047,49.216
43.084,47.751
41.122,46.286
39.476,44.575
37.831,42.864
36.186,41.153
34.541,39.442
33.361,38.2
32.182,36.958
31.002,35.716
29.823,34.474
30.102,33.248
30.381,32.022
30.66,30.795
30.939,29.569
31.061,30.004
31.183,30.438
31.306,30.873
31.428,31.308
31.425,31.804
31.422,32.3
31.419,32.796
31.416,33.292
31.72,34.215
32.024,35.138
32.329,36.061
32.633,36.984
33.536,37.103
34.44,37.223
35.344,37.342
36.247,37.461
37.062,37.916
37.877,38.371
38.691,38.827
39.506,39.282
40.264,40.126
41.022,40.969
41.781,41.813
42.539,42.657
43.154,43.25
43.769,43.843
44.385,44.436
45,45.029
