0.71675,4.6061,-1.3905
-2.4098,12.508,-1.817
15.189,-4.1423,7.098
-3.1423,13.696,-3.3963
12.113,6.2179,14.801
7.0028,6.1257,8.401
6.4398,5.8482,4.9507
6.7033,13.643,-2.8421
-1.1208,-2.7924,13.921
-1.0292,2.3436,4.2527
2.9156,-4.5529,13.687
14.406,-5.5963,8.2237
14.245,2.1198,-3.082
9.7193,8.4492,5.6425
10.38,11.861,6.5768
8.7572,12.128,8.5126
11.153,-1.0792,1.6671
12.561,9.6204,-2.1449
-4.3693,8.2353,14.51
8.7261,12.475,14.057
4.5644,6.3016,10.481
3.0569,1.7331,6.9711
2.4262,-5.1935,0.53803
10.982,5.821,8.2237
12.055,10.236,-0.37711
8.635,-2.0188,1.2195
0.5482,-2.138,-4.1664
1.7377,7.3975,2.6279
10.548,6.1124,9.6601
6.9747,11.835,4.5559
0.19075,0.219,1.8993
11.856,-0.85214,2.0327
6.9942,-4.031,7.7501
-1.8718,-2.4489,5.0046
6.3238,6.805,7.0095
2.1898,-0.83063,12.41
-0.075689,11.789,0.37015
1.3323,1.6982,8.8964
5.3732,3.1202,8.4846
14.199,6.1563,-4.1963
9.7404,11.026,6.2269
6.5698,7.5713,8.9404
10.091,4.9131,0.6898
5.08,-3.3145,0.04966
-1.5143,-3.5872,1.6191
-0.92219,-3.8854,12.203
-3.2296,6.7185,7.6596
-0.79961,10.973,0.043677
0.39904,10.17,7.933
12.936,3.9999,2.768
8.3975,9.895,0.51504
11.754,11.364,-3.8358
7.5687,1.8466,-1.452
9.4052,12.8,3.8746
11.155,4.5178,4.9871
3.5892,4.8457,4.4492
-2.2987,-1.0537,11.358
4.5921,-1.5799,5.1649
10.518,12.652,-1.2667
7.9749,1.7551,5.1718
13.374,7.7298,2.2659
10.432,-2.357,10.069
6.3288,4.0363,8.278
-1.1725,2.251,1.0434
-3.2837,6.2444,-2.8135
-1.8843,8.4564,9.8311
8.726,-2.5313,1.2045
8.6938,11.263,-2.7798
3.5987,9.1584,9.3433
11.863,1.2197,5.7576
6.4298,12.866,-2.5856
6.2859,2.4585,6.8399
11.354,12.474,3.987
12.249,10.387,3.8341
10.013,10.298,-2.669
1.8769,-1.137,-2.8692
11.27,10.027,8.0464
10.103,11.698,0.86929
8.2934,10.417,5.8471
-0.66302,-0.37511,-1.8471
-3.2761,7.1793,2.0251
5.1675,7.6953,3.3859
1.7001,-1.7208,1.0231
0.62836,-3.6208,2.5445
2.5476,8.1145,5.174
9.4574,1.2508,1.4608
0.28371,4.3902,1.5731
10.14,1.7075,3.2755
-1.3147,3.4375,-1.1482
0.41245,-1.6331,-2.3994
-0.54607,12.029,2.9799
7.1849,2.1086,2.104
8.6648,7.701,6.557
3.4756,4.8145,2.8225
11.387,0.19622,-2.5403
11.506,6.4129,-1.1836
1.3417,-4.2597,9.4646
-2.8484,-3.684,9.1878
7.022,8.2333,9.1852
1.6966,-3.461,2.9838
6.7137,8.5663,8.8812
-2.4574,13.972,5.8797
4.7427,-3.1196,-0.13284
-3.0933,1.0915,5.6794
3.8653,7.1804,-3.0906
-2.8028,10.789,4.6075
2.0867,14.482,6.801
2.9984,-1.8958,-2.0655
3.2244,-3.966,1.6819
-0.89963,12.915,9.0125
6.052,4.0647,0.4444
-2.8919,-1.1271,3.9523
2.6835,0.80314,4.0063
2.2345,10.334,4.9924
4.4125,-3.4857,-3.3164
11.477,12.862,9.6731
9.5656,13.376,2.3806
1.1132,1.542,6.1508
1.6044,-1.4501,4.5812
8.8974,1.8435,8.7843
9.1279,7.915,2.8373
11.947,1.2008,-2.2422
6.183,-3.3142,2.7833
3.0601,3.8818,-2.1182
12.413,-3.5073,6.1443
-3.3939,11.399,1.7342
2.133,-1.3408,9.5232
8.2644,11.072,8.0343
4.8658,6.3886,-1.9377
1.8249,1.3853,4.2968
4.3215,6.4374,-1.3019
1.8581,-3.9895,0.2777
-1.7933,8.502,0.073419
-2.7427,10.487,10.021
2.3073,13.071,7.6648
1.1406,13.421,1.03
5.1148,6.1247,-0.018195
3.8754,5.7983,-0.73581
13.376,4.9396,1.9551
2.296,6.705,9.7057
-2.1482,6.5478,9.3694
3.5113,9.5481,-0.72458
9.4884,11.098,7.4099
-0.058069,4.0473,7.0258
-1.455,12.001,-0.5819
13.184,6.051,-0.19018
5.3661,12.675,9.0726
9.2371,-3.6119,1.3848
12.418,8.5618,0.71132
9.2296,8.8119,9.9522
13.117,6.876,4.3607
12.441,11.809,-0.60864
9.8468,9.5257,8.3255
3.8921,2.3139,12.598
-3.1375,-2.8886,-2.252
-3.3491,6.1308,4.9155
2.2855,-1.3079,6.6737
-3.2528,4.8697,4.8569
4.2893,-1.841,-3.0039
-0.11698,9.5881,6.8485
2.7582,-0.072172,0.8233
10.871,-3.4189,11.694
8.6872,3.1383,9.9654
7.2662,12.853,5.7691
9.5395,7.5423,-3.6434
3.0362,0.030419,5.3451
-0.27617,3.2628,2.012
8.4315,6.9471,5.0195
-1.6927,8.3286,-3.7976
-1.3202,9.4366,9.4167
-3.7825,8.3732,2.764
-4.0806,-1.432,-4.1632
2.9889,13.483,-4.3532
3.1311,8.2341,9.2032
4.6811,5.9371,9.5519
9.8134,5.18,1.2704
6.432,3.5072,9.3565
8.355,4.6767,2.0916
-3.9746,2.2402,9.2198
11.046,-0.8919,3.8595
6.6557,10.626,3.5016
5.6299,-2.7038,2.9468
5.9547,-2.3731,6.6957
1.4711,2.1989,7.8388
11.201,3.0023,6.7922
10.36,2.9462,2.1896
2.0424,12.219,14.7
7.6454,2.7107,8.6645
1.3221,2.4315,13.427
14.924,-0.12002,2.3907
15.039,12.896,15.034
13.6,-0.96688,-2.313
9.7788,11.065,8.3995
-2.1453,5.6087,4.5129
1.5515,0.74597,-0.86436
14.489,0.27943,6.8998
11.83,12.162,-3.9177
5.4874,9.0553,-3.8367
10.667,0.96555,6.9606
5.6408,15.483,6.2028
5.401,-0.12554,1.2445
1.875,0.97114,-1.3542
0.38561,14.594,10.372
16.18,7.2962,-0.31919
14.177,-2.0487,3.5299
1.5808,-2.3184,0.061959
11.683,-3.3014,-4.6321
5.3223,13.653,12.318
5.2277,11.154,9.2479
8.1439,0.21317,-3.1054
10.732,9.5458,13.002
12.079,0.33288,-3.8136
5.3434,-3.4732,-1.2279
8.8217,5.0141,10.485
8.3657,10.291,4.726
9.4669,2.5048,5.1635
-2.1563,9.022,-2.0554
1.7551,-3.2351,10.297
-4.6469,0.87259,2.2608
2.5653,1.7785,12.282
2.022,-0.77984,4.7669
4.5609,9.7348,-1.5525
4.373,-2.3167,3.483
1.4681,-0.67462,-3.4012
7.522,8.1666,-3.1593
3.4891,-1.1972,11.067
7.4141,1.6814,-0.55969
3.2304,10.746,3.2655
4.2466,2.2043,8.8128
11.762,4.4327,1.1765
-0.29298,12.006,8.181
12.323,4.5778,10.273
10.995,3.9643,-0.94978
5.5624,-1.7759,9.377
-1.0084,-1.8543,5.8268
9.3373,-1.2629,2.3585
-3.6857,-3.7167,5.6198
-2.5898,8.5257,0.031837
1.22,10.147,3.2229
10.201,-2.6682,3.3013
7.5295,2.7845,5.7007
-2.2157,-3.7333,7.2056
-3.2831,8.0576,2.0577
-2.0576,-2.9318,0.35371
-3.2259,7.7779,-0.12599
0.12931,4.3073,1.1467
-2.0475,0.19748,3.947
-2.0788,2.2017,5.5095
-1.0934,6.2646,-2.1109
4.5357,6.1575,0.9694
8.7675,2.4769,1.4074
2.2306,5.9001,-1.2041
0.865,7.3077,5.7118
-1.7864,7.8495,2.6309
3.9739,3.8256,2.0029
7.3725,5.2565,1.4585
-1.0957,2.9291,1.4928
-0.44732,4.562,-1.5866
0.25498,3.9203,7.198
4.4712,-1.2046,1.7316
4.7395,-1.3219,1.2864
8.0088,4.0923,-1.3376
6.8504,0.79648,1.9284
6.2745,3.5359,5.7804
3.2311,0.80726,2.1856
1.1741,0.052004,-1.9648
3.8286,2.3249,3.2933
4.8715,1.6,-1.4688
2.1883,1.5891,2.5037
4.8148,-0.72342,1.2444
-0.58369,3.6841,1.3199
3.6764,1.1886,0.61063
3.7768,1.7798,-0.60041
4.4786,-0.83618,1.8301
-0.78147,1.2259,4.4492
2.5559,-0.38814,2.7906
1.1216,0.61468,2.7844
-0.93731,0.6643,-1.0143
-0.57667,0.05256,4.0731
0.6487,-0.693,3.4582
-1.0332,0.80581,3.8802
1.6502,1.7543,0.92203
0.80569,0.39014,-1.5936
1.1493,1.8435,2.8901
3.9141,0.62246,-1.2777
1.4265,2.2744,4.742
0.71431,1.5977,3.2785
2.2426,1.2753,2.4069
0.22438,0.68467,0.33104
3.0917,-0.59863,0.042367
1.2143,0.66454,-0.72386
-0.2988,0.88276,0.2597
-0.19841,-0.14155,5.9428
-0.12549,0.26909,2.113
2.8915,-0.064146,-1.8881
2.3298,-0.096666,-0.45268
