7.088923,6.465523,7.837743
6.900202,6.294312,7.669799
6.69061,6.059284,7.445588
6.475359,5.807232,7.090963
6.290558,5.695664,6.947377
6.106516,5.516643,6.756234
5.976294,5.385732,6.676715
5.889577,5.291109,6.614912
5.954232,5.270359,6.598395
5.826672,5.211854,6.504205
5.766205,5.154858,6.43527
5.757029,5.212126,6.433136
5.963255,5.38351,6.683405
5.980864,5.251867,6.736224
6.143556,5.448661,6.922201
5.886274,5.196237,6.696256
5.999839,5.327649,6.783344
6.017695,5.326902,6.77331
6.350937,5.689996,7.088921
6.719471,5.961395,7.551388
6.881593,6.256591,7.627511
6.897192,6.347861,7.55143
6.865832,6.253817,7.647196
6.748478,6.184551,7.374074
6.639274,6.089204,7.232021
6.603621,6.077552,7.147485
6.539718,5.792212,7.089941
6.567306,5.86309,7.179428
6.305707,5.782036,6.752232
5.789582,5.276092,6.339553
5.487764,4.77697,6.03929
5.344817,4.829384,5.857101
4.727541,4.355102,5.192835
4.243022,3.889725,4.761864
4.163177,3.758391,4.668455
4.240145,3.739391,4.794459
3.560959,3.113504,4.183193
2.544717,2.116934,3.047649
2.155655,1.647191,2.545624
2.426633,1.724318,2.76606
1.830558,1.297272,2.359401
1.434812,0.918959,2.10437
1.253337,0.851547,1.879738
1.506209,0.974431,2.522502
1.180087,0.753336,2.102698
0.857028,0.484875,1.705418
1.009879,0.537103,2.090252
0.794565,0.398057,1.596281
0.575892,0.3064,1.195814
0.586586,0.301948,1.272437
0.789013,0.394323,1.553061
1.03492,0.503752,2.168061
0.872892,0.426843,1.907264
0.579488,0.277241,1.163226
1.104802,0.56194,2.018649
1.059338,0.555918,2.066949
0.854129,0.428138,1.85141
0.81562,0.387182,1.668859
0.845102,0.415994,1.769219
0.914864,0.47304,1.762612
0.662609,0.368428,1.065722
0.750629,0.403574,1.259105
0.894801,0.450929,1.771279
0.8714,0.401379,1.794863
0.808693,0.433391,1.86316
1.060357,0.593637,2.018523
1.146146,0.756004,1.838482
1.430487,1.017443,2.202256
2.117119,1.594592,2.720301
2.578186,2.078656,3.039195
2.778364,2.211801,3.213566
2.697954,2.236055,3.106615
2.866505,2.377759,3.300589
3.04251,2.506389,3.469583
3.276226,2.798245,3.640488
3.510953,3.077509,3.967608
3.721175,3.301385,4.270887
3.810811,3.383189,4.214153
3.639856,3.2305,4.069812
3.720299,3.297288,4.100756
3.795137,3.367493,4.171394
3.900863,3.373324,4.339799
3.990356,3.474744,4.449662
4.150779,3.695402,4.63478
4.243135,3.771669,4.658643
4.37844,3.881643,4.840279
4.645796,4.18389,5.158149
4.662627,4.110171,5.294429
5.007807,4.486128,5.626501
5.188626,4.615385,5.743289
5.300989,4.813155,5.943975
5.534794,4.999808,6.139212
5.786443,5.250467,6.373554
5.825306,5.30589,6.405105
5.633165,5.018383,6.224545
5.407369,4.896691,5.991894
